Jobnum,Cable Num,System,Function,Cable  Type,Origin  Location,Origin  Station,Origin  Conn  Type,Origin  Instr,Dest.  Location,Dest.  Station,Dest.  Conn  Type,Dest.  Instr,Length,Routing
L2LLR2,L2B01907,CM02C1PZ1PIEZO,CM02 PIEZO 1,4PR18ITN,L2KG01-0434-J4 ,,NL4FC,SS,LI01-CM02-FLNG A-1A-01 A-H,274,MS12S,SS,65,"IC:TA1KGFP14,IG01P14I02,TA1TFGP01-A"
L2LLR2,L2B01908,CM02C2PZ2PIEZO,CM02 PIEZO 2,4PR18ITN,L2KG01-0434-J3 ,,NL4FC,SS,LI01-CM02-FLNG A-2A-01 A-H,274,MS12S,SS,70,"IC:TA1KGFP14,IG01P14I02,TA1TFGP01-A"
L2LLR2,L2B01909,CM02C3PZ3PIEZO,CM02 PIEZO 3,4PR18ITN,L2KG01-0434-J2 ,,NL4FC,SS,LI01-CM02-FLNG A-3A-01 A-H,274,MS12S,SS,74,"IC:TA1KGFP14,IG01P14I02,TA1TFGP01-A"
L2LLR2,L2B01910,CM02C4PZ4PIEZO,CM02 PIEZO 4,4PR18ITN,L2KG01-0434-J1 ,,NL4FC,SS,LI01-CM02-FLNG A-4A-01 A-H,274,MS12S,SS,79,"IC:TA1KGFP14,IG01P14I02,TA1TFGP01-A"
L2LLR2,L2B01911,CM02C5PZ5PIEZO,CM02 PIEZO 5,4PR18ITN,L2KG01-0734-J4 ,,NL4FC,SS,LI01-CM02-FLNG A-5A-01 A-H,274,MS12S,SS,58,"IC:TA1KGFGP15,IG01P15I02,TA1TFGP01-B,TA1TFGP01-A"
L2LLR2,L2B01912,CM0C6PZ6PIEZO,CM02 PIEZO 6,4PR18ITN,L2KG01-0734-J3 ,,NL4FC,SS,LI01-CM02-FLNG A-6A-01 A-H,274,MS12S,SS,62,"IC:TA1KGFGP15,IG01P15I02,TA1TFGP01-B,TA1TFGP01-A"
L2LLR2,L2B01913,CM02C7PZ7PIEZO,CM02 PIEZO 7,4PR18ITN,L2KG01-0734-J2 ,,NL4FC,SS,LI01-CM02-FLNG A-7A-01 A-H,274,MS12S,SS,66,"IC:TA1KGFGP15,IG01P15I02,TA1TFGP01-B,TA1TFGP01-A"
L2LLR2,L2B01914,CM02C8PZ8PIEZO,CM02 PIEZO 8,4PR18ITN,L2KG01-0734-J1 ,,NL4FC,SS,LI01-CM02-FLNG A-8A-01 A-H,274,MS12S,SS,71,"IC:TA1KGFGP15,IG01P15I02,TA1TFGP01-B,TA1TFGP01-A"
L2LLR2,L2B01915,"CM02C1SM1R A,B",CM02 RTD 1,6PR18XS,L2KG01-0424-PATCH ,,18FERLS,SS,"LI01-CM02-FLNG A-1A-02 A-D,E-F,J-M",274,MS19S,SS,65,"IC:TA1KGFP14,IG01P14I02,TA1TFGP01-A"
L2LLR2,L2B01916,"CM02C2SM2R A,B",CM02 RTD 2,6PR18XS,L2KG01-0424-PATCH ,,18FERLS,SS,"LI01-CM02-FLNG A-2A-02 A-D,E-F,J-M",274,MS19S,SS,70,"IC:TA1KGFP14,IG01P14I02,TA1TFGP01-A"
L2LLR2,L2B01917,"CM02C3SM3R A,B",CM02 RTD 3,6PR18XS,L2KG01-0424-PATCH ,,18FERLS,SS,"LI01-CM02-FLNG A-3A-02 A-D,E-F,J-M",274,MS19S,SS,74,"IC:TA1KGFP14,IG01P14I02,TA1TFGP01-A"
L2LLR2,L2B01918,"CM02C4SM4R A,B",CM02 RTD 4,6PR18XS,L2KG01-0424-PATCH ,,18FERLS,SS,"LI01-CM02-FLNG A-4A-02 A-D,E-F,J-M",274,MS19S,SS,79,"IC:TA1KGFP14,IG01P14I02,TA1TFGP01-A"
L2LLR2,L2B01919,"CM02C5SM5R A,B",CM02 RTD 5,6PR18XS,L2KG01-0724-PATCH ,,18FERLS,SS,"LI01-CM02-FLNG A-5A-02 A-D,E-F,J-M",274,MS19S,SS,58,"IC:TA1KGFGP15,IG01P15I02,TA1TFGP01-B,TA1TFGP01-A"
L2LLR2,L2B01920,"CM02C6SM6R A,B",CM02 RTD 6,6PR18XS,L2KG01-0724-PATCH ,,18FERLS,SS,"LI01-CM02-FLNG A-6A-02 A-D,E-F,J-M",274,MS19S,SS,62,"IC:TA1KGFGP15,IG01P15I02,TA1TFGP01-B,TA1TFGP01-A"
L2LLR2,L2B01921,"CM02C7SM7R A,B",CM02 RTD 7,6PR18XS,L2KG01-0724-PATCH ,,18FERLS,SS,"LI01-CM02-FLNG A-7A-02 A-D,E-F,J-M",274,MS19S,SS,66,"IC:TA1KGFGP15,IG01P15I02,TA1TFGP01-B,TA1TFGP01-A"
L2LLR2,L2B01922,"CM02C8SM8R A,B",CM02 RTD 8,6PR18XS,L2KG01-0724-PATCH ,,18FERLS,SS,"LI01-CM02-FLNG A-8A-02 A-D,E-F,J-M",274,MS19S,SS,71,"IC:TA1KGFGP15,IG01P15I02,TA1TFGP01-B,TA1TFGP01-A"
L2LLR2,L2B01923,CM02C1CAV1,CM02 CAVITY PROBE 1,3/8HELFR,L2KG01-0411-J6 NA,,N3/8HP,SS,LI01-CM02-FLNG B-1B-02 NA,274,N3/8HP,SS,150,"IC:IG01P14I01,TA1TFGP01-A"
L2LLR2,L2B01924,CM02C2CAV2,CM02 CAVITY PROBE 2,3/8HELFR,L2KG01-0411-J7 NA,,N3/8HP,SS,LI01-CM02-FLNG B-2B-02 NA,274,N3/8HP,SS,150,"IC:IG01P14I01,TA1TFGP01-A"
L2LLR2,L2B01925,CM02C3CAV3,CM02 CAVITY PROBE 3,3/8HELFR,L2KG01-0411-J8 NA,,N3/8HP,SS,LI01-CM02-FLNG B-3B-02 NA,274,N3/8HP,SS,150,"IC:IG01P14I01,TA1TFGP01-A"
L2LLR2,L2B01926,CM02C4CAV4,CM02 CAVITY PROBE 4,3/8HELFR,L2KG01-0411-J9 NA,,N3/8HP,SS,LI01-CM02-FLNG B-4B-02 NA,274,N3/8HP,SS,150,"IC:IG01P14I01,TA1TFGP01-A"
L2LLR2,L2B01927,CM02C5CAV5,CM02 CAVITY PROBE 5,3/8HELFR,L2KG01-0711-J6 NA,,N3/8HP,SS,LI01-CM02-FLNG B-5B-02 NA,274,N3/8HP,SS,150,"IC:TA1KGFGP15,IG01P15I01,TA1TFGP01-B,TA1TFGP01-A"
L2LLR2,L2B01928,CM02C6CAV6,CM02 CAVITY PROBE 6,3/8HELFR,L2KG01-0711-J7 NA,,N3/8HP,SS,LI01-CM02-FLNG B-6B-02 NA,274,N3/8HP,SS,150,"IC:TA1KGFGP15,IG01P15I01,TA1TFGP01-B,TA1TFGP01-A"
L2LLR2,L2B01929,CM02C7CAV7,CM02 CAVITY PROBE 7,3/8HELFR,L2KG01-0711-J8 NA,,N3/8HP,SS,LI01-CM02-FLNG B-7B-02 NA,274,N3/8HP,SS,150,"IC:TA1KGFGP15,IG01P15I01,TA1TFGP01-B,TA1TFGP01-A"
L2LLR2,L2B01930,CM02C8CAV8,CM02 CAVITY PROBE 8,3/8HELFR,L2KG01-0711-J9 NA,,N3/8HP,SS,LI01-CM02-FLNG B-8B-02 NA,274,N3/8HP,SS,150,"IC:TA1KGFGP15,IG01P15I01,TA1TFGP01-B,TA1TFGP01-A"
L2LLR2,L2B01931,CM02C1SMCAV1,CM02 STEPPER 1,4PR18ITN,L2KG01-0434-J1 ,,DB9P18,SS,LI01-CM02-FLNG B-1B-01 A-H,274,MS8S,SS,65,"IC:TA1KGFP14,IG01P14I02,TA1TFGP01-A"
L2LLR2,L2B01932,CM02C2SMCAV2,CM02 STEPPER 2,4PR18ITN,L2KG01-0434-J2 ,,DB9P18,SS,LI01-CM02-FLNG B-2B-01 A-H,274,MS8S,SS,70,"IC:TA1KGFP14,IG01P14I02,TA1TFGP01-A"
L2LLR2,L2B01933,CM02C3SMCAV3,CM02 STEPPER 3,4PR18ITN,L2KG01-0434-J3 ,,DB9P18,SS,LI01-CM02-FLNG B-3B-01 A-H,274,MS8S,SS,74,"IC:TA1KGFP14,IG01P14I02,TA1TFGP01-A"
L2LLR2,L2B01934,CM02C4SMCAV4,CM02 STEPPER 4,4PR18ITN,L2KG01-0434-J4 ,,DB9P18,SS,LI01-CM02-FLNG B-4B-01 A-H,274,MS8S,SS,79,"IC:TA1KGFP14,IG01P14I02,TA1TFGP01-A"
L2LLR2,L2B01935,CM02C5SMCAV5,CM02 STEPPER 5,4PR18ITN,L2KG01-0734-J1 ,,DB9P18,SS,LI01-CM02-FLNG B-5B-01 A-H,274,MS8S,SS,58,"IC:TA1KGFGP15,IG01P15I02,TA1TFGP01-B,TA1TFGP01-A"
L2LLR2,L2B01936,CM02C6SMCAV6,CM02 STEPPER 6,4PR18ITN,L2KG01-0734-J2 ,,DB9P18,SS,LI01-CM02-FLNG B-6B-01 A-H,274,MS8S,SS,62,"IC:TA1KGFGP15,IG01P15I02,TA1TFGP01-B,TA1TFGP01-A"
L2LLR2,L2B01937,CM02C7SMCAV7,CM02 STEPPER 7,4PR18ITN,L2KG01-0734-J3 ,,DB9P18,SS,LI01-CM02-FLNG B-7B-01 A-H,274,MS8S,SS,66,"IC:TA1KGFGP15,IG01P15I02,TA1TFGP01-B,TA1TFGP01-A"
L2LLR2,L2B01938,CM02C8SMCAV8,CM02 STEPPER 8,4PR18ITN,LI01-CM02-FLNG B--8B-01 A-H,274,MS8S,SS,L2KG01-0734-J4 ,,DB9P18,SS,71,"IC:TA1KGFGP15,IG01P15I02,TA1TFGP01-B,TA1TFGP01-A"
L2LLR2,L2B01939,CM02C1FWD1WG1,DIR COUPLER FWD1,3/8HELFR,L2KG01-0419-J2 N/A,,N3/8HP,SS,LI01-CM02-WAVE G-FWD N/A,274,N3/8HP,SS,90,"IC:IG01P14I01,TA1TFGP01-A"
L2LLR2,L2B01940,CM02C1REV1WG1,DIR COUPLER REV1,3/8HELFR,L2KG01-0419-J3 N/A,,N3/8HP,SS,LI01-CM02-WAVE G-REV N/A,274,N3/8HP,SS,90,"IC:IG01P14I01,TA1TFGP01-A"
L2LLR2,L2B01941,CM02C2FWD2WG2,DIR COUPLER FWD2,3/8HELFR,L2KG01-0419-J5 N/A,,N3/8HP,SS,LI01-CM02-WAVE G-FWD N/A,274,N3/8HP,SS,90,"IC:IG01P14I01,TA1TFGP01-A"
L2LLR2,L2B01942,CM02C2REV2WG2,DIR COUPLER REV2,3/8HELFR,L2KG01-0419-J6 N/A,,N3/8HP,SS,LI01-CM02-WAVE G-REV N/A,274,N3/8HP,SS,90,"IC:IG01P14I01,TA1TFGP01-A"
L2LLR2,L2B01943,CM02C3FWD1WG3,DIR COUPLER FWD3,3/8HELFR,L2KG01-0415-J2 N/A,,N3/8HP,SS,LI01-CM02-WAVE G-FWD N/A,274,N3/8HP,SS,90,"IC:IG01P14I01,TA1TFGP01-A"
L2LLR2,L2B01944,CM02C3REV2WG3,DIR COUPLER REV3,3/8HELFR,L2KG01-0415-J3 N/A,,N3/8HP,SS,LI01-CM02-WAVE G-REV N/A,274,N3/8HP,SS,90,"IC:IG01P14I01,TA1TFGP01-A"
L2LLR2,L2B01945,CM02C4FWD1WG4,DIR COUPLER FWD4,3/8HELFR,L2KG01-0415-J5 N/A,,N3/8HP,SS,LI01-CM02-WAVE G-FWD N/A,274,N3/8HP,SS,90,"IC:IG01P14I01,TA1TFGP01-A"
L2LLR2,L2B01946,CM02C4REV2WG4,DIR COUPLER REV4,3/8HELFR,L2KG01-0415-J6 N/A,,N3/8HP,SS,LI01-CM02-WAVE G-REV N/A,274,N3/8HP,SS,90,"IC:IG01P14I01,TA1TFGP01-A"
L2LLR2,L2B01947,CM02C5FWD1WG5,DIR COUPLER FWD5,3/8HELFR,L2KG01-0719-J2 N/A,,N3/8HP,SS,LI01-CM02-WAVE G-FWD N/A,274,N3/8HP,SS,52,"IC:TA1KGFGP15,IG01P15I01,TA1TFGP01-B,TA1TFGP01-A"
L2LLR2,L2B01948,CM02C5REV2WG5,DIR COUPLER REV5,3/8HELFR,L2KG01-0719-J3 N/A,,N3/8HP,SS,LI01-CM02-WAVE G-REV N/A,274,N3/8HP,SS,52,"IC:TA1KGFGP15,IG01P15I01,TA1TFGP01-B,TA1TFGP01-A"
L2LLR2,L2B01949,CM02C6FWD1WG6,DIR COUPLER FWD6,3/8HELFR,L2KG01-0719-J5 N/A,,N3/8HP,SS,LI01-CM02-WAVE G-FWD N/A,274,N3/8HP,SS,56,"IC:TA1KGFGP15,IG01P15I01,TA1TFGP01-B,TA1TFGP01-A"
L2LLR2,L2B01950,CM02C6REV2WG6,DIR COUPLER REV6,3/8HELFR,L2KG01-0719-J6 N/A,,N3/8HP,SS,LI01-CM02-WAVE G-REV N/A,274,N3/8HP,SS,56,"IC:TA1KGFGP15,IG01P15I01,TA1TFGP01-B,TA1TFGP01-A"
L2LLR2,L2B01951,CM02C7FWD1WG7,DIR COUPLER FWD7,3/8HELFR,L2KG01-0715-J2 N/A,,N3/8HP,SS,LI01-CM02-WAVE G-FWD N/A,274,N3/8HP,SS,60,"IC:TA1KGFGP15,IG01P15I01,TA1TFGP01-B,TA1TFGP01-A"
L2LLR2,L2B01952,CM02C7REV2WG7,DIR COUPLER REV7,3/8HELFR,L2KG01-0715-J3 N/A,,N3/8HP,SS,LI01-CM02-WAVE G-REV N/A,274,N3/8HP,SS,60,"IC:TA1KGFGP15,IG01P15I01,TA1TFGP01-B,TA1TFGP01-A"
L2LLR2,L2B01953,CM02C8FWD1WG8,DIR COUPLER FWD8,3/8HELFR,L2KG01-0715-J5 N/A,,N3/8HP,SS,LI01-CM02-WAVE G-FWD N/A,274,N3/8HP,SS,65,"IC:TA1KGFGP15,IG01P15I01,TA1TFGP01-B,TA1TFGP01-A"
L2LLR2,L2B01954,CM02C8REV2WG8,DIR COUPLER REV8,3/8HELFR,L2KG01-0715-J6 N/A,,N3/8HP,SS,LI01-CM02-WAVE G-REV N/A,274,N3/8HP,SS,65,"IC:TA1KGFGP15,IG01P15I01,TA1TFGP01-B,TA1TFGP01-A"
L2LLR2,L2B01955,RF1 DRIVE,SSA RF INPUT CAV 1,3/8HELFR,L2KG01-0419-J6 N/A,,N3/8HP,SS,L2KG01-SSA622-N/A-RF INPUT N/A,,N3/8HP,SS,68,"IC:TA1KGFP14,TF1KGF14"
L2LLR2,L2B01956,RF2 DRIVE,SSA RF INPUT CAV 2,3/8HELFR,L2KG01-0419-J8 N/A,,N3/8HP,SS,L2KG01-SSA822-N/A-RF INPUT N/A,,N3/8HP,SS,66,"IC:TA1KGFP14,TF1KGF14"
L2LLR2,L2B01957,SSA1 RBCK STAT,INTLK RBCK STATUS CAV 1,LMR200FR,L2KG01-0419-J10 N/A,,BNC200,SS,L2KG01-SSA622-N/A-1 N/A,,BNC200,SS,68,"IC:TA1KGFP14,TF1KGF14"
L2LLR2,L2B01958,SSA2 RBCK STAT,INTLK RBCK STATUS CAV 2,LMR200FR,L2KG01-0419-J11 N/A,,BNC200,SS,L2KG01-SSA822-N/A-1 N/A,,BNC200,SS,66,"IC:TA1KGFP14,TF1KGF14"
L2LLR2,L2B01959,RF3 DRIVE,SSA RF INPUT CAV 3,3/8HELFR,L2KG01-0415-J6 N/A,,N3/8HP,SS,L2KG01-SSA722-N/A-RF INPUT N/A,,N3/8HP,SS,64,"IC:TA1KGFP14,TF1KGF14"
L2LLR2,L2B01960,RF4 DRIVE,SSA RF INPUT CAV 4,3/8HELFR,L2KG01-0415-J8 N/A,,N3/8HP,SS,L2KG01-SSA522-N/A-RF INPUT N/A,,N3/8HP,SS,62,"IC:TA1KGFP14,TF1KGF14"
L2LLR2,L2B01961,SSA3 RBCK STAT,INTLK RBCK STATUS CAV 3,LMR200FR,L2KG01-0415-J10 N/A,,BNC200,SS,L2KG01-SSA722-N/A-1 N/A,,BNC200,SS,64,"IC:TA1KGFP14,TF1KGF14"
L2LLR2,L2B01962,SSA4 RBCK STAT,INTLK RBCK STATUS CAV 4,LMR200FR,L2KG01-0415-J11 N/A,,BNC200,SS,L2KG01-SSA522-N/A-1 N/A,,BNC200,SS,62,"IC:TA1KGFP14,TF1KGF14"
L2LLR2,L2B01963,RF1 DRIVE,SSA RF INPUT CAV 5,3/8HELFR,L2KG01-0719-J6 N/A,,N3/8HP,SS,L2KG01-SSA1022-N/A-RF INPUT N/A,,N3/8HP,SS,50,"IC:TA1KGFGP15,TF1KGF15"
L2LLR2,L2B01964,RF2 DRIVE,SSA RF INPUT CAV 6,3/8HELFR,L2KG01-0719-J8 N/A,,N3/8HP,SS,L2KG01-SSA1222-N/A-RF INPUT N/A,,N3/8HP,SS,48,"IC:TA1KGFGP15,TF1KGF15"
L2LLR2,L2B01965,SSA1 RBCK STAT,INTLK RBCK STATUS CAV 5,LMR200FR,L2KG01-0719-J10 N/A,,BNC200,SS,L2KG01-SSA1022-N/A-1 N/A,,BNC200,SS,50,"IC:TA1KGFGP15,TF1KGF15"
L2LLR2,L2B01966,SSA2 RBCK STAT,INTLK RBCK STATUS CAV 6,LMR200FR,L2KG01-0719-J11 N/A,,BNC200,SS,L2KG01-SSA1222-N/A-1 N/A,,BNC200,SS,48,"IC:TA1KGFGP15,TF1KGF15"
L2LLR2,L2B01967,RF3 DRIVE,SSA RF INPUT CAV 7,3/8HELFR,L2KG01-0715-J6 N/A,,N3/8HP,SS,L2KG01-SSA1122-N/A-RF INPUT N/A,,N3/8HP,SS,46,"IC:TA1KGFGP15,TF1KGF15"
L2LLR2,L2B01968,RF4 DRIVE,SSA RF INPUT CAV 8,3/8HELFR,L2KG01-0715-J8 N/A,,N3/8HP,SS,L2KG01-SSA922-N/A-RF INPUT N/A,,N3/8HP,SS,44,"IC:TA1KGFGP15,TF1KGF15"
L2LLR2,L2B01969,SSA3 RBCK STAT,INTLK RBCK STATUS CAV 7,LMR200FR,L2KG01-0715-J10 N/A,,BNC200,SS,L2KG01-SSA1122-N/A-1 N/A,,BNC200,SS,46,"IC:TA1KGFGP15,TF1KGF15"
L2LLR2,L2B01970,SSA4 RBCK STAT,INTLK RBCK STATUS CAV 8,LMR200FR,L2KG01-0715-J11 N/A,,BNC200,SS,L2KG01-SSA922-N/A-1 N/A,,BNC200,SS,44,"IC:TA1KGFGP15,TF1KGF15"
L2LLR2,L2B01971,VAC INTLK,CM02COUPLER INTLK VAC,6PR18XS,L2KG01-0430-J10 ,,DB9P18,SS,L2KA01-0108-N/A-TBA N/A,,18FERLS,SS,142,"IC:TA1KGFP14,KGT02-1,TC1KAFP01"
L2LLR2,L2B01972,VAC INTLK,CM02COUPLER INTLK VAC,6PR18XS,L2KG01-0730-J10 ,,DB9P18,SS,L2KA01-0104-N/A-TBA N/A,,18FERLS,SS,162,"IC:TA1KGFGP15,TD1KGFGP115,KGT01-1,TC1KAFP01"
L2LLR2,L2B01973,HOM HELIAX,CM02 CAV1 HOM 03,3/8HELFR,L2KG01-0410-J1 N/A,,N3/8HP,SS,LI01-CM02-FLNG B-1B-03 N/A,274,N3/8HP,SS,150,"IC:IG01P14I01,TA1TFGP01-A"
L2LLR2,L2B01974,HOM HELIAX,CM02 CAV1 HOM 04,3/8HELFR,L2KG01-0410-J2 N/A,,N3/8HP,SS,LI01-CM02-FLNG B-1B-04 N/A,274,N3/8HP,SS,150,"IC:IG01P14I01,TA1TFGP01-A"
L2LLR2,L2B01975,HOM HELIAX,CM02 CAV2 HOM 03,3/8HELFR,L2KG01-0410-J3 N/A,,N3/8HP,SS,LI01-CM02-FLNG B-2B-03 N/A,274,N3/8HP,SS,150,"IC:IG01P14I01,TA1TFGP01-A"
L2LLR2,L2B01976,HOM HELIAX,CM02 CAV2 HOM 04,3/8HELFR,L2KG01-0410-J4 N/A,,N3/8HP,SS,LI01-CM02-FLNG B-2B-04 N/A,274,N3/8HP,SS,150,"IC:IG01P14I01,TA1TFGP01-A"
L2LLR2,L2B01977,HOM HELIAX,CM02 CAV5 HOM 03,3/8HELFR,L2KG01-0710-J1 N/A,,N3/8HP,SS,LI01-CM02-FLNG B-5B-03 N/A,274,N3/8HP,SS,150,"IC:TA1KGFGP15,IG01P15I01,TA1TFGP01-B,TA1TFGP01-A"
L2LLR2,L2B01978,HOM HELIAX,CM02 CAV5 HOM 04,3/8HELFR,L2KG01-0710-J2 N/A,,N3/8HP,SS,LI01-CM02-FLNG B-5B-04 N/A,274,N3/8HP,SS,150,"IC:TA1KGFGP15,IG01P15I01,TA1TFGP01-B,TA1TFGP01-A"
L2LLR2,L2B01979,HOM HELIAX,CM02 CAV6 HOM 03,3/8HELFR,L2KG01-0710-J3 N/A,,N3/8HP,SS,LI01-CM02-FLNG B-6B-03 N/A,274,N3/8HP,SS,150,"IC:TA1KGFGP15,IG01P15I01,TA1TFGP01-B,TA1TFGP01-A"
L2LLR2,L2B01980,HOM HELIAX,CM02 CAV6 HOM 04,3/8HELFR,L2KG01-0710-J4 N/A,,N3/8HP,SS,LI01-CM02-FLNG B-6B-04 N/A,274,N3/8HP,SS,150,"IC:TA1KGFGP15,IG01P15I01,TA1TFGP01-B,TA1TFGP01-A"
L2LLR3,L2B01989,CM03C1PZ1PIEZO,CM03 PIEZO 1,4PR18ITN,L2KG01-1034-J4 ,,NL4FC,SS,LI01-CM03-FLNG A-1A-01 A-H,314,MS12S,SS,347,"IC:TA1KGFP16,IG01P16I03,TA1TFGP01-B"
L2LLR3,L2B01990,CM03C2PZ2PIEZO,CM03 PIEZO 2,4PR18ITN,L2KG01-1034-J3 ,,NL4FC,SS,LI01-CM03-FLNG A-2A-01 A-H,314,MS12S,SS,352,"IC:TA1KGFP16,IG01P16I03,TA1TFGP01-B"
L2LLR3,L2B01991,CM03C3PZ3PIEZO,CM03 PIEZO 3,4PR18ITN,L2KG01-1034-J2 ,,NL4FC,SS,LI01-CM03-FLNG A-3A-01 A-H,314,MS12S,SS,357,"IC:TA1KGFP16,IG01P16I03,TA1TFGP01-B"
L2LLR3,L2B01992,CM03C4PZ4PIEZO,CM03 PIEZO 4,4PR18ITN,L2KG01-1034-J1 ,,NL4FC,SS,LI01-CM03-FLNG A-4A-01 A-H,314,MS12S,SS,361,"IC:TA1KGFP16,IG01P16I03,TA1TFGP01-B"
L2LLR3,L2B01993,CM03C5PZ5PIEZO,CM03 PIEZO 5,4PR18ITN,L2KG02-0134-J4 ,,NL4FC,SS,LI01-CM03-FLNG A-5A-01 A-H,314,MS12S,SS,71,"IC:TA2KGFGP01,IG02P1I02,TA1TFGP01-C,TA1TFGP01-B"
L2LLR3,L2B01994,CM03C6PZ6PIEZO,CM03 PIEZO 6,4PR18ITN,L2KG02-0134-J3 ,,NL4FC,SS,LI01-CM03-FLNG A-6A-01 A-H,314,MS12S,SS,67,"IC:TA2KGFGP01,IG02P1I02,TA1TFGP01-C,TA1TFGP01-B"
L2LLR3,L2B01995,CM03C7PZ7PIEZO,CM03 PIEZO 7,4PR18ITN,L2KG02-0134-J2 ,,NL4FC,SS,LI01-CM03-FLNG A-7A-01 A-H,314,MS12S,SS,62,"IC:TA2KGFGP01,IG02P1I02,TA1TFGP01-C,TA1TFGP01-B"
L2LLR3,L2B01996,CM03C8PZ8PIEZO,CM03 PIEZO 8,4PR18ITN,L2KG02-0134-J1 ,,NL4FC,SS,LI01-CM03-FLNG A-8A-01 A-H,314,MS12S,SS,58,"IC:TA2KGFGP01,IG02P1I02,TA1TFGP01-C,TA1TFGP01-B"
L2LLR3,L2B01997,"CM03C1SM1R A,B",CM03 RTD 1,6PR18XS,L2KG01-1024-PATCH ,,18FERLS,SS,"LI01-CM03-FLNG A-1A-02 A-D,E-F,J-M",314,MS19S,SS,347,"IC:TA1KGFP16,IG01P16I03,TA1TFGP01-B"
L2LLR3,L2B01998,"CM03C2SM2R A,B",CM03 RTD 2,6PR18XS,L2KG01-1024-PATCH ,,18FERLS,SS,"LI01-CM03-FLNG A-2A-02 A-D,E-F,J-M",314,MS19S,SS,352,"IC:TA1KGFP16,IG01P16I03,TA1TFGP01-B"
L2LLR3,L2B01999,"CM03C3SM3R A,B",CM03 RTD 3,6PR18XS,"LI01-CM03-FLNG A--3A-02 A-D,E-F,J-M",314,MS19S,SS,L2KG01-1024-PATCH ,,18FERLS,SS,357,"IC:TA1KGFP16,IG01P16I03,TA1TFGP01-B"
L2LLR3,L2B02000,"CM03C4SM4R A,B",CM03 RTD 4,6PR18XS,L2KG01-1024-PATCH ,,18FERLS,SS,"LI01-CM03-FLNG A-4A-02 A-D,E-F,J-M",314,MS19S,SS,361,"IC:TA1KGFP16,IG01P16I03,TA1TFGP01-B"
L2LLR3,L2B02001,"CM03C5SM5R A,B",CM03 RTD 5,6PR18XS,L2KG02-0124-PATCH ,,18FERLS,SS,"LI01-CM03-FLNG A-5A-02 A-D,E-F,J-M",314,MS19S,SS,71,"IC:TA2KGFGP01,IG02P1I02,TA1TFGP01-C,TA1TFGP01-B"
L2LLR3,L2B02002,"CM03C6SM6R A,B",CM03 RTD 6,6PR18XS,L2KG02-0124-PATCH ,,18FERLS,SS,"LI01-CM03-FLNG A-6A-02 A-D,E-F,J-M",314,MS19S,SS,67,"IC:TA2KGFGP01,IG02P1I02,TA1TFGP01-C,TA1TFGP01-B"
L2LLR3,L2B02003,"CM03C7SM7R A,B",CM03 RTD 7,6PR18XS,L2KG02-0124-PATCH ,,18FERLS,SS,"LI01-CM03-FLNG A-7A-02 A-D,E-F,J-M",314,MS19S,SS,62,"IC:TA2KGFGP01,IG02P1I02,TA1TFGP01-C,TA1TFGP01-B"
L2LLR3,L2B02004,"CM03C8SM8R A,B",CM03 RTD 8,6PR18XS,"LI01-CM03-FLNG A--8A-02 A-D,E-F,J-M",314,MS19S,SS,L2KG02-0124-PATCH ,,18FERLS,SS,58,"IC:TA2KGFGP01,IG02P1I02,TA1TFGP01-C,TA1TFGP01-B"
L2LLR3,L2B02005,CM03C1CAV1,CM03 CAVITY PROBE 1,3/8HELFR,L2KG01-1011-J6 NA,,N3/8HP,SS,LI01-CM03-FLNG B-1B-02 NA,314,N3/8HP,SS,150,"IC:TA1KGFP16,IG01P16I01,TA1TFGP01-B"
L2LLR3,L2B02006,CM03C2CAV2,CM03 CAVITY PROBE 2,3/8HELFR,LI01-CM03-FLNG B--2B-02 NA,314,N3/8HP,SS,L2KG01-1011-J7 NA,,N3/8HP,SS,150,"IC:TA1KGFP16,IG01P16I01,TA1TFGP01-B"
L2LLR3,L2B02007,CM03C3CAV3,CM03 CAVITY PROBE 3,3/8HELFR,LI01-CM03-FLNG B--3B-02 NA,314,N3/8HP,SS,L2KG01-1011-J8 NA,,N3/8HP,SS,150,"IC:TA1KGFP16,IG01P16I01,TA1TFGP01-B"
L2LLR3,L2B02008,CM03C4CAV4,CM03 CAVITY PROBE 4,3/8HELFR,L2KG01-1011-J9 NA,,N3/8HP,SS,LI01-CM03-FLNG B-4B-02 NA,314,N3/8HP,SS,150,"IC:TA1KGFP16,IG01P16I01,TA1TFGP01-B"
L2LLR3,L2B02009,CM03C5CAV5,CM03 CAVITY PROBE 5,3/8HELFR,L2KG02-0111-J6 NA,,N3/8HP,SS,LI01-CM03-FLNG B-5B-02 NA,314,N3/8HP,SS,150,"IC:TA2KGFGP01,IG02P1I01,TA1TFGP01-C,TA1TFGP01-B"
L2LLR3,L2B02010,CM03C6CAV6,CM03 CAVITY PROBE 6,3/8HELFR,LI01-CM03-FLNG B--6B-02 NA,314,N3/8HP,SS,L2KG02-0111-J7 NA,,N3/8HP,SS,150,"IC:TA2KGFGP01,IG02P1I01,TA1TFGP01-C,TA1TFGP01-B"
L2LLR3,L2B02011,CM03C7CAV7,CM03 CAVITY PROBE 7,3/8HELFR,L2KG02-0111-J8 NA,,N3/8HP,SS,LI01-CM03-FLNG B-7B-02 NA,314,N3/8HP,SS,150,"IC:TA2KGFGP01,IG02P1I01,TA1TFGP01-C,TA1TFGP01-B"
